Employee,LEVEL-01,LEVEL-02,LEVEL-03
EMP_5488,DEPT_02,Grade_1.2,LVL_03
EMP_5489,DEPT_01,Grade_1.2,LVL_04
EMP_5490,DEPT_01,Grade_1.2,LVL_01
EMP_5491,DEPT_03,Grade_1.3,LVL_02
EMP_5492,DEPT_02,Grade_1.3,LVL_03
EMP_5493,DEPT_02,Grade_1.4,LVL_03
EMP_5494,DEPT_02,Grade_1.3,LVL_03
EMP_5495,DEPT_01,Grade_1.4,LVL_02
EMP_5496,DEPT_01,Grade_1.3,LVL_04
EMP_5497,DEPT_01,Grade_1.2,LVL_04
EMP_5498,DEPT_01,Grade_1.3,LVL_03
EMP_5499,DEPT_01,Grade_1.4,LVL_03
EMP_5500,DEPT_03,Grade_1.2,LVL_01
EMP_5501,DEPT_03,Grade_1.2,LVL_02
EMP_5502,DEPT_03,Grade_1.4,LVL_01
EMP_5503,DEPT_01,Grade_1.2,LVL_02
EMP_5504,DEPT_02,Grade_1.3,LVL_03
EMP_5505,DEPT_02,Grade_1.2,LVL_01
EMP_5506,DEPT_03,Grade_1.4,LVL_03
EMP_5507,DEPT_02,Grade_1.2,LVL_04
EMP_5508,DEPT_02,Grade_1.3,LVL_03
EMP_5509,DEPT_02,Grade_1.4,LVL_03
EMP_5510,DEPT_03,Grade_1.2,LVL_03
EMP_5511,DEPT_02,Grade_1.4,LVL_01
EMP_5512,DEPT_01,Grade_1.3,LVL_01
EMP_5513,DEPT_01,Grade_1.3,LVL_01
EMP_5514,DEPT_03,Grade_1.3,LVL_02
EMP_5515,DEPT_02,Grade_1.2,LVL_02
EMP_5516,DEPT_02,Grade_1.2,LVL_01
EMP_5517,DEPT_01,Grade_1.2,LVL_01
EMP_5518,DEPT_03,Grade_1.4,LVL_04
EMP_5519,DEPT_01,Grade_1.2,LVL_01
EMP_5520,DEPT_01,Grade_1.3,LVL_04
EMP_5521,DEPT_03,Grade_1.2,LVL_04
EMP_5522,DEPT_01,Grade_1.3,LVL_02
EMP_5523,DEPT_03,Grade_1.3,LVL_01
EMP_5524,DEPT_02,Grade_1.4,LVL_02
EMP_5525,DEPT_01,Grade_1.4,LVL_02
EMP_5526,DEPT_02,Grade_1.3,LVL_01
EMP_5527,DEPT_02,Grade_1.2,LVL_02
EMP_5528,DEPT_02,Grade_1.4,LVL_03
EMP_5529,DEPT_01,Grade_1.2,LVL_02
EMP_5530,DEPT_02,Grade_1.2,LVL_03
EMP_5531,DEPT_01,Grade_1.4,LVL_04
EMP_5532,DEPT_01,Grade_1.4,LVL_04
EMP_5533,DEPT_01,Grade_1.2,LVL_04
EMP_5534,DEPT_03,Grade_1.4,LVL_03
EMP_5535,DEPT_03,Grade_1.2,LVL_04
EMP_5536,DEPT_03,Grade_1.4,LVL_02
EMP_5537,DEPT_03,Grade_1.2,LVL_01
EMP_5538,DEPT_02,Grade_1.3,LVL_01
EMP_5539,DEPT_01,Grade_1.4,LVL_04
EMP_5540,DEPT_03,Grade_1.3,LVL_04
EMP_5541,DEPT_02,Grade_1.4,LVL_01
EMP_5542,DEPT_01,Grade_1.4,LVL_01
EMP_5543,DEPT_02,Grade_1.2,LVL_04
EMP_5544,DEPT_03,Grade_1.2,LVL_04
EMP_5545,DEPT_02,Grade_1.3,LVL_02
EMP_5546,DEPT_02,Grade_1.2,LVL_04
EMP_5547,DEPT_03,Grade_1.4,LVL_04
EMP_5548,DEPT_01,Grade_1.2,LVL_01
EMP_5549,DEPT_03,Grade_1.2,LVL_02
EMP_5550,DEPT_02,Grade_1.3,LVL_04
EMP_5551,DEPT_03,Grade_1.4,LVL_01
EMP_5552,DEPT_01,Grade_1.4,LVL_01
EMP_5553,DEPT_01,Grade_1.4,LVL_04
EMP_5554,DEPT_01,Grade_1.2,LVL_04
EMP_5555,DEPT_01,Grade_1.4,LVL_04
EMP_5556,DEPT_01,Grade_1.4,LVL_03
EMP_5557,DEPT_01,Grade_1.2,LVL_04
EMP_5558,DEPT_03,Grade_1.4,LVL_04
EMP_5559,DEPT_01,Grade_1.2,LVL_02
EMP_5560,DEPT_03,Grade_1.2,LVL_03
EMP_5561,DEPT_03,Grade_1.4,LVL_01
EMP_5562,DEPT_02,Grade_1.3,LVL_04
EMP_5563,DEPT_02,Grade_1.4,LVL_01
EMP_5564,DEPT_03,Grade_1.4,LVL_03
EMP_5565,DEPT_01,Grade_1.3,LVL_02
EMP_5566,DEPT_03,Grade_1.4,LVL_03
EMP_5567,DEPT_01,Grade_1.4,LVL_04
EMP_5568,DEPT_01,Grade_1.4,LVL_02
EMP_5569,DEPT_01,Grade_1.4,LVL_02
EMP_5570,DEPT_03,Grade_1.4,LVL_04
EMP_5571,DEPT_02,Grade_1.3,LVL_02
EMP_5572,DEPT_03,Grade_1.4,LVL_02
EMP_5573,DEPT_02,Grade_1.4,LVL_03
EMP_5574,DEPT_03,Grade_1.3,LVL_04
EMP_5575,DEPT_02,Grade_1.4,LVL_04
EMP_5576,DEPT_03,Grade_1.3,LVL_01
EMP_5577,DEPT_02,Grade_1.2,LVL_01
EMP_5578,DEPT_03,Grade_1.2,LVL_01
EMP_5579,DEPT_03,Grade_1.2,LVL_04
EMP_5580,DEPT_03,Grade_1.4,LVL_02
EMP_5581,DEPT_03,Grade_1.3,LVL_04
EMP_5582,DEPT_01,Grade_1.3,LVL_04
EMP_5583,DEPT_01,Grade_1.3,LVL_01
EMP_5584,DEPT_03,Grade_1.4,LVL_04
EMP_5585,DEPT_01,Grade_1.3,LVL_02
EMP_5586,DEPT_01,Grade_1.3,LVL_02
EMP_5587,DEPT_03,Grade_1.4,LVL_01
EMP_5588,DEPT_01,Grade_1.3,LVL_04
EMP_5589,DEPT_02,Grade_1.2,LVL_03
EMP_5590,DEPT_02,Grade_1.3,LVL_04
EMP_5591,DEPT_01,Grade_1.3,LVL_03
EMP_5592,DEPT_03,Grade_1.2,LVL_04
EMP_5593,DEPT_01,Grade_1.4,LVL_03
EMP_5594,DEPT_03,Grade_1.4,LVL_02
EMP_5595,DEPT_01,Grade_1.4,LVL_04
EMP_5596,DEPT_02,Grade_1.4,LVL_03
EMP_5597,DEPT_02,Grade_1.4,LVL_04
EMP_5598,DEPT_02,Grade_1.4,LVL_01
EMP_5599,DEPT_01,Grade_1.4,LVL_01
EMP_5600,DEPT_03,Grade_1.3,LVL_04
EMP_5601,DEPT_03,Grade_1.2,LVL_04
EMP_5602,DEPT_02,Grade_1.3,LVL_01
EMP_5603,DEPT_03,Grade_1.2,LVL_02
EMP_5604,DEPT_02,Grade_1.3,LVL_02
EMP_5605,DEPT_02,Grade_1.2,LVL_04
EMP_5606,DEPT_03,Grade_1.3,LVL_02
EMP_5607,DEPT_01,Grade_1.3,LVL_01
EMP_5608,DEPT_03,Grade_1.3,LVL_02
EMP_5609,DEPT_01,Grade_1.2,LVL_03
EMP_5610,DEPT_02,Grade_1.4,LVL_01
EMP_5611,DEPT_01,Grade_1.4,LVL_02
EMP_5612,DEPT_02,Grade_1.2,LVL_02
EMP_5613,DEPT_01,Grade_1.2,LVL_04
EMP_5614,DEPT_02,Grade_1.3,LVL_03
EMP_5615,DEPT_03,Grade_1.4,LVL_04
EMP_5616,DEPT_03,Grade_1.4,LVL_04
EMP_5617,DEPT_03,Grade_1.4,LVL_04
EMP_5618,DEPT_01,Grade_1.3,LVL_02
EMP_5619,DEPT_02,Grade_1.3,LVL_02
EMP_5620,DEPT_03,Grade_1.4,LVL_01
EMP_5621,DEPT_01,Grade_1.4,LVL_03
EMP_5622,DEPT_03,Grade_1.3,LVL_02
EMP_5623,DEPT_03,Grade_1.2,LVL_02
EMP_5624,DEPT_02,Grade_1.4,LVL_02
EMP_5625,DEPT_02,Grade_1.3,LVL_02
EMP_5626,DEPT_03,Grade_1.4,LVL_03
EMP_5627,DEPT_03,Grade_1.2,LVL_03
EMP_5628,DEPT_03,Grade_1.4,LVL_01
EMP_5629,DEPT_03,Grade_1.2,LVL_01
EMP_5630,DEPT_03,Grade_1.3,LVL_04
EMP_5631,DEPT_03,Grade_1.2,LVL_03
EMP_5632,DEPT_02,Grade_1.2,LVL_02
EMP_5633,DEPT_02,Grade_1.4,LVL_02
EMP_5634,DEPT_03,Grade_1.2,LVL_02
EMP_5635,DEPT_03,Grade_1.4,LVL_03
EMP_5636,DEPT_03,Grade_1.3,LVL_03
EMP_5637,DEPT_01,Grade_1.4,LVL_03
EMP_5638,DEPT_03,Grade_1.2,LVL_02
EMP_5639,DEPT_03,Grade_1.2,LVL_03
EMP_5640,DEPT_03,Grade_1.4,LVL_04
EMP_5641,DEPT_03,Grade_1.2,LVL_02
EMP_5642,DEPT_03,Grade_1.4,LVL_01
EMP_5643,DEPT_01,Grade_1.3,LVL_04
EMP_5644,DEPT_03,Grade_1.4,LVL_03
EMP_5645,DEPT_03,Grade_1.3,LVL_03
EMP_5646,DEPT_01,Grade_1.4,LVL_03
EMP_5647,DEPT_03,Grade_1.4,LVL_03
EMP_5648,DEPT_03,Grade_1.2,LVL_03
EMP_5649,DEPT_02,Grade_1.4,LVL_03
EMP_5650,DEPT_03,Grade_1.4,LVL_04
EMP_5651,DEPT_02,Grade_1.2,LVL_02
EMP_5652,DEPT_01,Grade_1.3,LVL_03
EMP_5653,DEPT_02,Grade_1.3,LVL_01
EMP_5654,DEPT_01,Grade_1.3,LVL_02
EMP_5655,DEPT_03,Grade_1.4,LVL_02
EMP_5656,DEPT_02,Grade_1.2,LVL_03
EMP_5657,DEPT_01,Grade_1.3,LVL_03
EMP_5658,DEPT_03,Grade_1.3,LVL_01
EMP_5659,DEPT_03,Grade_1.4,LVL_04
EMP_5660,DEPT_02,Grade_1.4,LVL_03
EMP_5661,DEPT_03,Grade_1.2,LVL_03
EMP_5662,DEPT_02,Grade_1.2,LVL_02
EMP_5663,DEPT_03,Grade_1.4,LVL_04
EMP_5664,DEPT_03,Grade_1.3,LVL_04
EMP_5665,DEPT_02,Grade_1.3,LVL_02
EMP_5666,DEPT_01,Grade_1.2,LVL_03
EMP_5667,DEPT_03,Grade_1.2,LVL_01
EMP_5668,DEPT_01,Grade_1.4,LVL_02
EMP_5669,DEPT_03,Grade_1.4,LVL_03
EMP_5670,DEPT_03,Grade_1.2,LVL_03
EMP_5671,DEPT_01,Grade_1.2,LVL_02
EMP_5672,DEPT_03,Grade_1.3,LVL_02
EMP_5673,DEPT_02,Grade_1.3,LVL_04
EMP_5674,DEPT_01,Grade_1.2,LVL_02
EMP_5675,DEPT_02,Grade_1.3,LVL_01
EMP_5676,DEPT_02,Grade_1.4,LVL_02
EMP_5677,DEPT_01,Grade_1.3,LVL_03
EMP_5678,DEPT_02,Grade_1.2,LVL_04
EMP_5679,DEPT_02,Grade_1.3,LVL_02
EMP_5680,DEPT_03,Grade_1.3,LVL_04
EMP_5681,DEPT_02,Grade_1.4,LVL_03
EMP_5682,DEPT_02,Grade_1.3,LVL_01
EMP_5683,DEPT_01,Grade_1.4,LVL_04
EMP_5684,DEPT_02,Grade_1.3,LVL_04
EMP_5685,DEPT_02,Grade_1.2,LVL_04
EMP_5686,DEPT_01,Grade_1.4,LVL_03
EMP_5687,DEPT_02,Grade_1.4,LVL_03
EMP_5688,DEPT_01,Grade_1.3,LVL_01
EMP_5689,DEPT_03,Grade_1.4,LVL_04
EMP_5690,DEPT_02,Grade_1.2,LVL_02
EMP_5691,DEPT_03,Grade_1.4,LVL_04
EMP_5692,DEPT_02,Grade_1.2,LVL_01
EMP_5693,DEPT_02,Grade_1.3,LVL_03
EMP_5694,DEPT_01,Grade_1.3,LVL_02
EMP_5695,DEPT_03,Grade_1.4,LVL_04
EMP_5696,DEPT_01,Grade_1.2,LVL_04
EMP_5697,DEPT_01,Grade_1.3,LVL_03
EMP_5698,DEPT_03,Grade_1.4,LVL_04
EMP_5699,DEPT_02,Grade_1.3,LVL_02
EMP_5700,DEPT_01,Grade_1.3,LVL_02
EMP_5701,DEPT_02,Grade_1.2,LVL_03
EMP_5702,DEPT_03,Grade_1.2,LVL_03
EMP_5703,DEPT_02,Grade_1.2,LVL_03
EMP_5704,DEPT_03,Grade_1.2,LVL_03
EMP_5705,DEPT_02,Grade_1.3,LVL_02
EMP_5706,DEPT_02,Grade_1.4,LVL_03
EMP_5707,DEPT_02,Grade_1.2,LVL_04
EMP_5708,DEPT_01,Grade_1.3,LVL_02
EMP_5709,DEPT_02,Grade_1.3,LVL_04
EMP_5710,DEPT_02,Grade_1.2,LVL_02
EMP_5711,DEPT_02,Grade_1.4,LVL_01
EMP_5712,DEPT_01,Grade_1.4,LVL_03
EMP_5713,DEPT_02,Grade_1.2,LVL_04
EMP_5714,DEPT_03,Grade_1.3,LVL_01
EMP_5715,DEPT_03,Grade_1.2,LVL_01
EMP_5716,DEPT_03,Grade_1.2,LVL_04
EMP_5717,DEPT_03,Grade_1.3,LVL_02
EMP_5718,DEPT_02,Grade_1.2,LVL_02
EMP_5719,DEPT_01,Grade_1.2,LVL_03
EMP_5720,DEPT_03,Grade_1.2,LVL_04
EMP_5721,DEPT_01,Grade_1.2,LVL_03
EMP_5722,DEPT_01,Grade_1.2,LVL_02
EMP_5723,DEPT_02,Grade_1.4,LVL_03
EMP_5724,DEPT_03,Grade_1.3,LVL_01
EMP_5725,DEPT_02,Grade_1.3,LVL_02
EMP_5726,DEPT_01,Grade_1.3,LVL_04
EMP_5727,DEPT_02,Grade_1.3,LVL_04
EMP_5728,DEPT_03,Grade_1.4,LVL_01
EMP_5729,DEPT_01,Grade_1.2,LVL_03
EMP_5730,DEPT_01,Grade_1.4,LVL_02
EMP_5731,DEPT_02,Grade_1.3,LVL_03
EMP_5732,DEPT_02,Grade_1.3,LVL_01
EMP_5733,DEPT_03,Grade_1.4,LVL_02
EMP_5734,DEPT_01,Grade_1.4,LVL_03
EMP_5735,DEPT_03,Grade_1.2,LVL_03
EMP_5736,DEPT_02,Grade_1.4,LVL_03
EMP_5737,DEPT_03,Grade_1.3,LVL_04
EMP_5738,DEPT_01,Grade_1.3,LVL_03
EMP_5739,DEPT_01,Grade_1.4,LVL_01
EMP_5740,DEPT_01,Grade_1.2,LVL_02
EMP_5741,DEPT_02,Grade_1.2,LVL_01
EMP_5742,DEPT_01,Grade_1.3,LVL_02
EMP_5743,DEPT_01,Grade_1.4,LVL_02
EMP_5744,DEPT_01,Grade_1.3,LVL_03
EMP_5745,DEPT_03,Grade_1.2,LVL_01
EMP_5746,DEPT_03,Grade_1.4,LVL_03
EMP_5747,DEPT_01,Grade_1.2,LVL_03
EMP_5748,DEPT_02,Grade_1.4,LVL_02
EMP_5749,DEPT_02,Grade_1.4,LVL_03
EMP_5750,DEPT_03,Grade_1.3,LVL_04
EMP_5751,DEPT_03,Grade_1.4,LVL_01
EMP_5752,DEPT_03,Grade_1.3,LVL_04
EMP_5753,DEPT_03,Grade_1.3,LVL_04
EMP_5754,DEPT_01,Grade_1.2,LVL_03
EMP_5755,DEPT_02,Grade_1.3,LVL_01
EMP_5756,DEPT_01,Grade_1.3,LVL_01
EMP_5757,DEPT_03,Grade_1.2,LVL_04
EMP_5758,DEPT_03,Grade_1.3,LVL_01
EMP_5759,DEPT_03,Grade_1.4,LVL_03
EMP_5760,DEPT_02,Grade_1.4,LVL_04
EMP_5761,DEPT_03,Grade_1.4,LVL_01
EMP_5762,DEPT_03,Grade_1.2,LVL_01
EMP_5763,DEPT_02,Grade_1.2,LVL_04
EMP_5764,DEPT_03,Grade_1.3,LVL_04
EMP_5765,DEPT_02,Grade_1.2,LVL_03
EMP_5766,DEPT_01,Grade_1.4,LVL_02
EMP_5767,DEPT_03,Grade_1.3,LVL_02
EMP_5768,DEPT_01,Grade_1.2,LVL_01
EMP_5769,DEPT_03,Grade_1.4,LVL_01
EMP_5770,DEPT_02,Grade_1.2,LVL_04
EMP_5771,DEPT_01,Grade_1.2,LVL_02
EMP_5772,DEPT_02,Grade_1.4,LVL_01
EMP_5773,DEPT_01,Grade_1.2,LVL_01
EMP_5774,DEPT_01,Grade_1.2,LVL_01
EMP_5775,DEPT_01,Grade_1.2,LVL_02
EMP_5776,DEPT_01,Grade_1.2,LVL_03
EMP_5777,DEPT_01,Grade_1.4,LVL_04
EMP_5778,DEPT_01,Grade_1.2,LVL_03
EMP_5779,DEPT_01,Grade_1.3,LVL_01
EMP_5780,DEPT_03,Grade_1.3,LVL_02
EMP_5781,DEPT_01,Grade_1.3,LVL_03
EMP_5782,DEPT_01,Grade_1.2,LVL_01
EMP_5783,DEPT_02,Grade_1.2,LVL_04
EMP_5784,DEPT_03,Grade_1.4,LVL_04
EMP_5785,DEPT_02,Grade_1.4,LVL_02
EMP_5786,DEPT_03,Grade_1.4,LVL_01
EMP_5787,DEPT_01,Grade_1.2,LVL_04
EMP_5788,DEPT_03,Grade_1.2,LVL_01
EMP_5789,DEPT_03,Grade_1.2,LVL_03
EMP_5790,DEPT_01,Grade_1.4,LVL_01
EMP_5791,DEPT_01,Grade_1.4,LVL_03
EMP_5792,DEPT_02,Grade_1.3,LVL_01
EMP_5793,DEPT_01,Grade_1.2,LVL_02
EMP_5794,DEPT_01,Grade_1.3,LVL_02
EMP_5795,DEPT_02,Grade_1.2,LVL_04
EMP_5796,DEPT_02,Grade_1.3,LVL_03
EMP_5797,DEPT_03,Grade_1.4,LVL_02
EMP_5798,DEPT_03,Grade_1.4,LVL_01
EMP_5799,DEPT_01,Grade_1.3,LVL_02
EMP_5800,DEPT_03,Grade_1.3,LVL_01
EMP_5801,DEPT_01,Grade_1.3,LVL_01
EMP_5802,DEPT_01,Grade_1.4,LVL_02
EMP_5803,DEPT_03,Grade_1.4,LVL_03
EMP_5804,DEPT_01,Grade_1.4,LVL_04
EMP_5805,DEPT_03,Grade_1.2,LVL_01
EMP_5806,DEPT_01,Grade_1.3,LVL_01
EMP_5807,DEPT_03,Grade_1.4,LVL_02
EMP_5808,DEPT_01,Grade_1.3,LVL_03
EMP_5809,DEPT_02,Grade_1.4,LVL_01
EMP_5810,DEPT_01,Grade_1.3,LVL_01
EMP_5811,DEPT_03,Grade_1.3,LVL_04
EMP_5812,DEPT_03,Grade_1.4,LVL_04
EMP_5813,DEPT_01,Grade_1.4,LVL_04
EMP_5814,DEPT_03,Grade_1.2,LVL_01
EMP_5815,DEPT_03,Grade_1.4,LVL_04
EMP_5816,DEPT_02,Grade_1.4,LVL_02
EMP_5817,DEPT_02,Grade_1.4,LVL_04
EMP_5818,DEPT_02,Grade_1.2,LVL_02
EMP_5819,DEPT_01,Grade_1.4,LVL_02
EMP_5820,DEPT_03,Grade_1.2,LVL_02
EMP_5821,DEPT_01,Grade_1.4,LVL_02
EMP_5822,DEPT_01,Grade_1.4,LVL_03
EMP_5823,DEPT_03,Grade_1.2,LVL_02
EMP_5824,DEPT_01,Grade_1.3,LVL_03
EMP_5825,DEPT_03,Grade_1.2,LVL_03
EMP_5826,DEPT_02,Grade_1.2,LVL_01
EMP_5827,DEPT_03,Grade_1.3,LVL_01
EMP_5828,DEPT_02,Grade_1.4,LVL_01
EMP_5829,DEPT_01,Grade_1.4,LVL_04
EMP_5830,DEPT_02,Grade_1.2,LVL_01
EMP_5831,DEPT_03,Grade_1.2,LVL_03
EMP_5832,DEPT_01,Grade_1.2,LVL_02
EMP_5833,DEPT_02,Grade_1.4,LVL_02
EMP_5834,DEPT_03,Grade_1.3,LVL_04
EMP_5835,DEPT_01,Grade_1.2,LVL_04
EMP_5836,DEPT_01,Grade_1.3,LVL_04
EMP_5837,DEPT_01,Grade_1.2,LVL_01
EMP_5838,DEPT_01,Grade_1.3,LVL_04
EMP_5839,DEPT_01,Grade_1.4,LVL_04
EMP_5840,DEPT_03,Grade_1.2,LVL_04
EMP_5841,DEPT_03,Grade_1.3,LVL_01
EMP_5842,DEPT_01,Grade_1.2,LVL_01
EMP_5843,DEPT_03,Grade_1.4,LVL_01
EMP_5844,DEPT_01,Grade_1.4,LVL_02
EMP_5845,DEPT_03,Grade_1.3,LVL_04
EMP_5846,DEPT_02,Grade_1.3,LVL_02
EMP_5847,DEPT_02,Grade_1.4,LVL_01
EMP_5848,DEPT_01,Grade_1.2,LVL_01
EMP_5849,DEPT_03,Grade_1.2,LVL_04
EMP_5850,DEPT_02,Grade_1.2,LVL_01
EMP_5851,DEPT_01,Grade_1.3,LVL_02
EMP_5852,DEPT_01,Grade_1.4,LVL_02
EMP_5853,DEPT_01,Grade_1.3,LVL_01
EMP_5854,DEPT_02,Grade_1.3,LVL_02
EMP_5855,DEPT_03,Grade_1.4,LVL_01
EMP_5856,DEPT_03,Grade_1.4,LVL_01
EMP_5857,DEPT_03,Grade_1.2,LVL_02
EMP_5858,DEPT_01,Grade_1.2,LVL_01
EMP_5859,DEPT_03,Grade_1.2,LVL_01
EMP_5860,DEPT_03,Grade_1.2,LVL_02
EMP_5861,DEPT_02,Grade_1.4,LVL_03
EMP_5862,DEPT_02,Grade_1.3,LVL_01
EMP_5863,DEPT_02,Grade_1.4,LVL_01
EMP_5864,DEPT_02,Grade_1.2,LVL_01
EMP_5865,DEPT_01,Grade_1.3,LVL_03
EMP_5866,DEPT_03,Grade_1.3,LVL_01
EMP_5867,DEPT_01,Grade_1.2,LVL_04
EMP_5868,DEPT_02,Grade_1.3,LVL_01
EMP_5869,DEPT_03,Grade_1.2,LVL_04
EMP_5870,DEPT_02,Grade_1.4,LVL_03
EMP_5871,DEPT_02,Grade_1.2,LVL_03
EMP_5872,DEPT_03,Grade_1.2,LVL_01
EMP_5873,DEPT_03,Grade_1.3,LVL_02
EMP_5874,DEPT_03,Grade_1.2,LVL_03
EMP_5875,DEPT_01,Grade_1.2,LVL_01
EMP_5876,DEPT_02,Grade_1.4,LVL_04
EMP_5877,DEPT_03,Grade_1.4,LVL_03
EMP_5878,DEPT_03,Grade_1.3,LVL_02
EMP_5879,DEPT_01,Grade_1.3,LVL_01
EMP_5880,DEPT_02,Grade_1.2,LVL_01
EMP_5881,DEPT_02,Grade_1.3,LVL_03
EMP_5882,DEPT_03,Grade_1.4,LVL_01
EMP_5883,DEPT_02,Grade_1.2,LVL_04
EMP_5884,DEPT_02,Grade_1.3,LVL_03
EMP_5885,DEPT_02,Grade_1.2,LVL_01
EMP_5886,DEPT_02,Grade_1.4,LVL_04
EMP_5887,DEPT_02,Grade_1.2,LVL_01
EMP_5888,DEPT_03,Grade_1.4,LVL_02
EMP_5889,DEPT_02,Grade_1.2,LVL_03
EMP_5890,DEPT_02,Grade_1.4,LVL_04
EMP_5891,DEPT_02,Grade_1.4,LVL_03
EMP_5892,DEPT_03,Grade_1.2,LVL_01
EMP_5893,DEPT_02,Grade_1.4,LVL_03
EMP_5894,DEPT_02,Grade_1.2,LVL_02
EMP_5895,DEPT_01,Grade_1.3,LVL_03
EMP_5896,DEPT_02,Grade_1.3,LVL_02
EMP_5897,DEPT_03,Grade_1.3,LVL_03
EMP_5898,DEPT_02,Grade_1.2,LVL_01
EMP_5899,DEPT_01,Grade_1.4,LVL_04
EMP_5900,DEPT_03,Grade_1.3,LVL_01
EMP_5901,DEPT_01,Grade_1.2,LVL_02
EMP_5902,DEPT_03,Grade_1.2,LVL_04
EMP_5903,DEPT_01,Grade_1.3,LVL_03
EMP_5904,DEPT_01,Grade_1.4,LVL_03
EMP_5905,DEPT_01,Grade_1.2,LVL_01
EMP_5906,DEPT_03,Grade_1.2,LVL_01
EMP_5907,DEPT_02,Grade_1.4,LVL_02
EMP_5908,DEPT_03,Grade_1.2,LVL_02
EMP_5909,DEPT_02,Grade_1.2,LVL_01
EMP_5910,DEPT_01,Grade_1.3,LVL_02
EMP_5911,DEPT_03,Grade_1.4,LVL_03
EMP_5912,DEPT_01,Grade_1.2,LVL_01
EMP_5913,DEPT_03,Grade_1.2,LVL_01
EMP_5914,DEPT_03,Grade_1.3,LVL_04
EMP_5915,DEPT_01,Grade_1.2,LVL_03
EMP_5916,DEPT_03,Grade_1.3,LVL_01
EMP_5917,DEPT_03,Grade_1.3,LVL_02
EMP_5918,DEPT_02,Grade_1.4,LVL_03
EMP_5919,DEPT_03,Grade_1.2,LVL_01
EMP_5920,DEPT_01,Grade_1.2,LVL_02
EMP_5921,DEPT_03,Grade_1.4,LVL_01
EMP_5922,DEPT_01,Grade_1.4,LVL_04
EMP_5923,DEPT_03,Grade_1.3,LVL_04
EMP_5924,DEPT_02,Grade_1.3,LVL_04
EMP_5925,DEPT_03,Grade_1.3,LVL_04
EMP_5926,DEPT_03,Grade_1.4,LVL_04
EMP_5927,DEPT_01,Grade_1.2,LVL_03
EMP_5928,DEPT_03,Grade_1.2,LVL_03
EMP_5929,DEPT_02,Grade_1.2,LVL_04
EMP_5930,DEPT_01,Grade_1.4,LVL_03
EMP_5931,DEPT_02,Grade_1.3,LVL_02
EMP_5932,DEPT_03,Grade_1.4,LVL_04
EMP_5933,DEPT_03,Grade_1.3,LVL_01
EMP_5934,DEPT_01,Grade_1.3,LVL_02
EMP_5935,DEPT_03,Grade_1.4,LVL_02
EMP_5936,DEPT_01,Grade_1.3,LVL_04
EMP_5937,DEPT_03,Grade_1.4,LVL_02
EMP_5938,DEPT_03,Grade_1.3,LVL_04
EMP_5939,DEPT_02,Grade_1.2,LVL_02
EMP_5940,DEPT_03,Grade_1.3,LVL_01
EMP_5941,DEPT_01,Grade_1.3,LVL_02
EMP_5942,DEPT_01,Grade_1.4,LVL_01
EMP_5943,DEPT_01,Grade_1.3,LVL_03
EMP_5944,DEPT_03,Grade_1.4,LVL_04
EMP_5945,DEPT_02,Grade_1.4,LVL_03
EMP_5946,DEPT_03,Grade_1.4,LVL_01
EMP_5947,DEPT_02,Grade_1.3,LVL_04
EMP_5948,DEPT_03,Grade_1.2,LVL_04
EMP_5949,DEPT_01,Grade_1.2,LVL_02
EMP_5950,DEPT_03,Grade_1.3,LVL_02
EMP_5951,DEPT_03,Grade_1.3,LVL_01
EMP_5952,DEPT_02,Grade_1.3,LVL_04
EMP_5953,DEPT_03,Grade_1.3,LVL_02
EMP_5954,DEPT_02,Grade_1.2,LVL_01
EMP_5955,DEPT_03,Grade_1.3,LVL_03
EMP_5956,DEPT_01,Grade_1.2,LVL_03
EMP_5957,DEPT_01,Grade_1.4,LVL_02
EMP_5958,DEPT_01,Grade_1.3,LVL_03
EMP_5959,DEPT_03,Grade_1.2,LVL_04
EMP_5960,DEPT_01,Grade_1.2,LVL_01
EMP_5961,DEPT_02,Grade_1.3,LVL_02
EMP_5962,DEPT_03,Grade_1.3,LVL_04
EMP_5963,DEPT_03,Grade_1.3,LVL_04
EMP_5964,DEPT_02,Grade_1.2,LVL_02
EMP_5965,DEPT_02,Grade_1.4,LVL_04
EMP_5966,DEPT_01,Grade_1.4,LVL_04
EMP_5967,DEPT_01,Grade_1.2,LVL_01
EMP_5968,DEPT_03,Grade_1.4,LVL_03
EMP_5969,DEPT_01,Grade_1.4,LVL_01
EMP_5970,DEPT_02,Grade_1.3,LVL_02
EMP_5971,DEPT_01,Grade_1.2,LVL_02
EMP_5972,DEPT_03,Grade_1.3,LVL_02
EMP_5973,DEPT_03,Grade_1.4,LVL_03
EMP_5974,DEPT_02,Grade_1.3,LVL_02
EMP_5975,DEPT_01,Grade_1.3,LVL_03
EMP_5976,DEPT_02,Grade_1.2,LVL_02
EMP_5977,DEPT_03,Grade_1.2,LVL_01
EMP_5978,DEPT_01,Grade_1.3,LVL_01
EMP_5979,DEPT_03,Grade_1.4,LVL_03
EMP_5980,DEPT_03,Grade_1.2,LVL_03
EMP_5981,DEPT_03,Grade_1.4,LVL_03
EMP_5982,DEPT_01,Grade_1.3,LVL_02
EMP_5983,DEPT_03,Grade_1.4,LVL_01
EMP_5984,DEPT_01,Grade_1.3,LVL_04
EMP_5985,DEPT_03,Grade_1.4,LVL_04
EMP_5986,DEPT_03,Grade_1.3,LVL_04
